time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0359468200154,-0.0799466246734,12.0852140487,0.00388098439445,0.0509342463464,0.0,-0.154938897303,-0.125655389112,3.16849812979,0.0300747032537,0.114608275866,0.0,448.5271118912975,447.9620933073754,449.0917064464408,447.68395723918417
1.3200000000000007,-0.0464828134457,-0.0873864085832,12.2813917096,0.00595392450281,0.0576103126794,0.0,-0.197024691102,-0.122112012349,3.3701375912,0.0422588175273,0.10357974899,0.0,477.9080127369485,477.0766343498158,477.01069079487456,477.940631780055
1.3800000000000008,-0.0596453399871,-0.0945674642895,12.4887228673,0.00865747916754,0.0644351947895,0.0,-0.242434163762,-0.116965596363,3.54033752798,0.0501407924485,0.128778130277,0.0,467.7511528650297,469.7199044326289,469.87984254373515,470.49154180869465
1.4400000000000008,-0.0754933755224,-0.101403408507,12.7032223168,0.0124372061227,0.0722157203487,0.0,-0.28657428844,-0.110563984124,3.60936697592,0.080841292275,0.131410409765,0.0,440.2552742040362,440.48858774431693,437.37713519048935,439.9294145328036
1.5000000000000009,-0.0942004628102,-0.107764187836,12.9226120993,0.0179559405154,0.0804903918929,0.0,-0.337791702154,-0.100937516052,3.70324751706,0.108065135514,0.148473629565,0.0,446.63235566147057,448.0391795052123,447.472025712004,449.68957041459896
1.560000000000001,-0.116570764244,-0.113332429813,13.152688109,0.0243703571254,0.0892672185297,0.0,-0.40892591844,-0.0838786025375,3.96495871324,0.104485831324,0.14149366776,0.0,499.66157243707164,499.16986590148286,497.6272458692895,497.37384760519933
1.620000000000001,-0.142609351409,-0.117945203032,13.3894215281,0.0307584254431,0.0976964285395,0.0,-0.45972777998,-0.0693640670277,3.92619622514,0.110160178065,0.138395586433,0.0,408.0681136058678,407.8117221163558,406.7319420344748,407.25091957972353
1.680000000000001,-0.172043511731,-0.121514448967,13.6259073381,0.0371667909935,0.1062629696,0.0,-0.522173886176,-0.0490203688199,3.95644053983,0.0990814401619,0.150337987013,0.0,430.37135138609784,431.4006353368935,430.63811250628817,429.710255916368
1.740000000000001,-0.205210211369,-0.123809101955,13.8625653711,0.0427758345414,0.115381917484,0.0,-0.584149220615,-0.0269833372085,3.93211598472,0.0789076702367,0.155080024767,0.0,412.2868760025292,412.7293693553176,414.0722352560398,412.3014715337042
1.8000000000000012,-0.242322263813,-0.124663932296,14.0983482369,0.0481328438827,0.124703871383,0.0,-0.653725095963,-0.00107454343366,3.92718064773,0.104545739869,0.155930877164,0.0,419.004595823223,419.10299178287767,418.88590737763633,421.1165782692074
1.8600000000000012,-0.284298555372,-0.123662887712,14.3379421354,0.0547164651735,0.133676241,0.0,-0.746406326109,0.0350986816175,4.05861827729,0.118466534477,0.132006402783,0.0,464.19938443285446,462.3376853535621,462.99607305068935,464.1000659278073
1.9200000000000013,-0.331834129299,-0.120425606913,14.5839902681,0.0621669468276,0.141599959032,0.0,-0.838858837063,0.0735116132498,4.1424831997,0.133657708913,0.13217274556,0.0,450.2479569819974,450.2771964158878,449.28048245829774,450.52420355749064
1.9800000000000013,-0.384514000978,-0.114980581353,14.8311312759,0.0700716822673,0.149603167445,0.0,-0.917799859203,0.108630213267,4.09553191172,0.127622158583,0.135708172964,0.0,407.81706723152246,408.15087877754877,408.4072843764922,407.8861652837476
2.0400000000000014,-0.443034257596,-0.106846406726,15.0817945421,0.077765791331,0.15744130031,0.0,-1.03367403454,0.163305796273,4.25903558246,0.1294325614,0.117843297934,0.0,476.2846016945415,474.9304660634266,475.65011864740484,475.80259125638247
2.1000000000000014,-0.508598015452,-0.0953007080772,15.341706966,0.0856791483174,0.16464943751,0.0,-1.15246893215,0.222342245371,4.40387756017,0.136393890967,0.124361931095,0.0,471.44685995171136,471.9623681583827,471.7214787514738,472.2736096484143
2.1600000000000015,-0.580994829568,-0.080276971388,15.6075477596,0.0938811182792,0.172498978755,0.0,-1.26145038585,0.279190715148,4.45698418487,0.137303144376,0.141339226865,0.0,444.7709652927794,446.1748401216241,444.7612356929676,444.8529740042694
2.2200000000000015,-0.659917749732,-0.0617784558104,15.8755708273,0.101618142352,0.180544422742,0.0,-1.37004713892,0.338125712024,4.47672514881,0.101714919889,0.112851311982,0.0,436.99981997821516,434.63484660329686,436.5546835176477,433.58945366660663
2.2800000000000016,-0.745886228979,-0.0393971898665,16.1468217058,0.108190008019,0.18771273427,0.0,-1.49620051621,0.408492268608,4.56429179533,0.121792526113,0.130195096514,0.0,457.26671455919904,458.65862898540473,457.2045395852393,458.8115469141021
